,label,description,x,y,z
1373,SAS,South Asian,-1.063325833,0.532416212,0.653499769
1374,SAS,South Asian,-0.384730385,-0.172370419,0.092949515
1375,SAS,South Asian,-0.691265515,-1.051399211,-0.252298887
1376,SAS,South Asian,-1.53971165,-0.530210111,1.213441093
1377,SAS,South Asian,-0.544385235,0.172756211,1.033538682
1378,SAS,South Asian,-1.22971521,-0.474410093,1.165251527
1379,SAS,South Asian,-1.974784488,-1.131405994,0.491680463
1380,SAS,South Asian,-0.616787425,-0.521036442,0.769099443
1381,SAS,South Asian,-0.921113063,0.65968459,0.264793712
1382,SAS,South Asian,-1.128479697,-0.185644686,0.846201772
1383,SAS,South Asian,-0.769902423,-0.215346942,1.520585038
1384,SAS,South Asian,-0.944217537,0.535163551,1.119513258
1385,SAS,South Asian,-1.000519467,0.400685047,1.190673541
1386,SAS,South Asian,-0.69538151,-0.062703499,1.506277237
1387,SAS,South Asian,-0.554555942,-0.482172706,1.003534077
1388,SAS,South Asian,-1.580114169,-1.121558201,0.256131857
1389,SAS,South Asian,-0.971078113,-0.203565306,0.987952457
1390,SAS,South Asian,-1.079174915,-1.000206105,0.807952439
1391,SAS,South Asian,-0.558314924,-0.38529171,1.265738078
1392,SAS,South Asian,-0.78636925,-0.274675486,0.984608594
1393,SAS,South Asian,-1.274801314,0.680747294,0.720346735
1394,SAS,South Asian,-0.960842276,-0.404299541,0.708325212
1395,SAS,South Asian,-1.027440638,-0.510642511,0.839027457
1396,SAS,South Asian,-0.399202092,0.311956646,0.855670419
1397,SAS,South Asian,-0.844983656,0.085599773,1.034225043
1398,SAS,South Asian,-1.519592848,-0.38926828,1.690193697
1399,SAS,South Asian,-1.306384419,-0.276853423,0.079206907
1400,SAS,South Asian,-1.081230883,0.193219453,-0.190336663
1401,SAS,South Asian,-1.21199464,-0.006198149,0.427432858
1402,SAS,South Asian,-1.344186501,-0.92031539,0.439481675
1403,SAS,South Asian,-1.463199353,-0.57066547,0.623711552
1404,SAS,South Asian,-1.122247696,-0.208990871,0.23011765
1405,SAS,South Asian,-1.509776406,-0.669659203,1.294358144
1406,SAS,South Asian,-1.744502992,-0.821326631,0.75476307
1407,SAS,South Asian,-1.517973135,0.265801242,0.379614476
1408,SAS,South Asian,-0.489736713,-0.562141137,1.215184982
1409,SAS,South Asian,-0.310777396,0.250378747,-0.077396271
1410,SAS,South Asian,-0.7949301,0.567916794,1.271878258
1411,SAS,South Asian,-0.86789608,-0.164029766,0.650416604
1412,SAS,South Asian,-0.957445114,-0.523225317,0.500907737
1413,SAS,South Asian,-1.244113129,0.047238671,1.609074496
1414,SAS,South Asian,-1.188242198,-0.623883415,2.703578518
1415,SAS,South Asian,-1.260320576,-0.739045454,1.110601602
1416,SAS,South Asian,-1.175993072,0.359006017,0.679168162
1417,SAS,South Asian,-1.416402287,0.042344184,0.520313219
1418,SAS,South Asian,-1.083486875,-0.601521367,0.357067296
1419,SAS,South Asian,-0.631525173,-1.208006696,-0.184603013
1420,SAS,South Asian,-1.48624107,-0.171581775,0.320586767
1421,SAS,South Asian,-0.616946195,-0.802766781,1.121064516
1422,SAS,South Asian,-0.912571524,0.237059862,-0.231554594
1423,SAS,South Asian,-1.12145885,-0.255771918,0.61477114
1424,SAS,South Asian,-1.355052933,-1.698798674,0.742835235
1425,SAS,South Asian,-0.984534145,-0.160006236,0.828886735
1426,SAS,South Asian,-0.416167581,-0.195505014,0.76048578
1427,SAS,South Asian,-1.124970547,-1.32889431,-0.120707907
1428,SAS,South Asian,-0.974594687,-0.791805654,1.087428645
1429,SAS,South Asian,-0.251210521,0.256078928,0.823565281
1430,SAS,South Asian,-1.15473225,-0.061422797,0.364883762
1431,SAS,South Asian,-1.259855503,-0.175382168,0.206735433
1432,SAS,South Asian,-0.824268033,0.122683882,0.825247054
1433,SAS,South Asian,-1.329121593,-0.610121767,0.213529561
1434,SAS,South Asian,-1.207773059,-0.14239613,1.384613529
1435,SAS,South Asian,-1.0360815,-1.630449733,0.355691962
1436,SAS,South Asian,-0.637828115,-0.39306741,-0.608670885
1437,SAS,South Asian,-0.770763763,-0.549145422,0.339925039
1438,SAS,South Asian,-0.897478908,-0.460008743,-0.224174669
1439,SAS,South Asian,-0.597113088,-0.597215572,0.961778487
1440,SAS,South Asian,-1.198325975,0.45035024,-0.34400367
1441,SAS,South Asian,-0.611652529,-0.435635935,1.110319164
1442,SAS,South Asian,-0.749285122,0.123274089,1.027152623
1443,SAS,South Asian,-1.132439361,-0.923844203,0.167157342
1444,SAS,South Asian,-1.421759404,-0.695590049,0.240491272
1445,SAS,South Asian,-0.866056203,0.470930698,0.907908131
1446,SAS,South Asian,-0.742113463,-0.343920316,0.541728398
1447,SAS,South Asian,-1.273341451,-0.252928186,0.871075684
1448,SAS,South Asian,-0.632723954,-0.291756087,1.067196812
1449,SAS,South Asian,-0.855849497,0.362980365,-0.00069288
1450,SAS,South Asian,-1.072993223,0.12195873,0.06221488
1451,SAS,South Asian,-0.04838273,-0.572808701,1.00177335
1452,SAS,South Asian,-0.736306615,-0.782422678,-0.291733165
1453,SAS,South Asian,-1.095336751,-0.320690879,0.214723592
1454,SAS,South Asian,-1.013634011,-1.106606087,0.2921182
1455,SAS,South Asian,-1.170561516,-0.316843905,1.315305609
1456,SAS,South Asian,-0.223983338,0.367450373,0.209643981
1457,SAS,South Asian,-0.847570626,-0.967272107,0.799888611
1458,SAS,South Asian,-1.215520444,0.547884763,0.760164779
1459,SAS,South Asian,-1.092969779,-0.053127119,1.164840804
1460,SAS,South Asian,-1.225061009,0.400079612,0.520322322
1461,SAS,South Asian,-0.985191333,0.202977242,1.661513605
1462,SAS,South Asian,-0.801287818,0.120879379,1.580335037
1463,SAS,South Asian,-1.204043813,0.180843768,0.426701044
1464,SAS,South Asian,-0.906674611,-0.267270735,0.847162915
1465,SAS,South Asian,-1.01573925,0.216548173,0.651696789
1466,SAS,South Asian,-1.073825431,0.562342483,0.063927392
1467,SAS,South Asian,-0.700775879,0.194230793,0.750733882
1468,SAS,South Asian,-1.837155022,-0.060580588,1.459946079
1469,SAS,South Asian,-0.79855882,-0.460510019,1.083057355
1470,SAS,South Asian,-1.636188915,0.282032413,0.479142451
1471,SAS,South Asian,-1.626702321,-0.55396002,-0.117831724
1472,SAS,South Asian,-1.404230647,-0.377298965,0.998463287
1473,SAS,South Asian,-0.680716394,-0.228200888,1.040382326
1474,SAS,South Asian,-1.446569221,-0.03553342,0.624560275
1475,SAS,South Asian,-1.446818117,0.162592543,0.933957049
1476,SAS,South Asian,-1.107613766,-0.301039517,0.627014406
1477,SAS,South Asian,-0.830598719,-1.434428611,0.299878575
1478,SAS,South Asian,-1.097408683,-0.76259206,-0.259940725
1479,SAS,South Asian,-0.413758426,0.051146379,1.366865247
1480,SAS,South Asian,-0.77303173,-0.126146516,0.893645003
1481,SAS,South Asian,-0.381004536,-0.293976867,0.600616327
1482,SAS,South Asian,-1.390397843,-0.214269847,0.907046219
1483,SAS,South Asian,-0.947336136,0.147242052,0.667708232
1484,SAS,South Asian,-1.074646341,0.06965993,0.564448802
1485,SAS,South Asian,-0.902374841,-0.639051292,1.347062581
1486,SAS,South Asian,-0.852179961,-0.013156791,0.880928631
1487,SAS,South Asian,-0.287131147,-0.938753578,0.643853101
1488,SAS,South Asian,-0.6596319,0.069759343,0.469368667
1489,SAS,South Asian,-1.235366161,-0.430082324,0.297923821
1490,SAS,South Asian,-0.978217047,-0.025628318,1.311912442
1491,SAS,South Asian,-1.598576116,-0.160216014,0.724868461
1492,SAS,South Asian,-0.933812681,-0.875439013,0.780124626
1493,SAS,South Asian,-1.671797248,-0.545742628,0.769276958
1494,SAS,South Asian,-0.936525176,-0.502241692,1.127107871
1495,SAS,South Asian,-0.893030317,-0.352789049,0.80794842
1496,SAS,South Asian,-0.239225982,-1.280197201,0.588219614
1497,SAS,South Asian,-0.815613795,-0.278721658,0.815566746
1498,SAS,South Asian,-1.175389047,0.012897188,1.749860846
1499,SAS,South Asian,-0.974486611,-0.13595504,0.526607221
1500,SAS,South Asian,-1.122801854,-0.565727059,0.16637639
1501,SAS,South Asian,-1.13093657,-0.638944738,0.698421606
1502,SAS,South Asian,-0.296994555,-0.849669539,0.975211616
1503,SAS,South Asian,-1.558257386,-1.370497524,0.013018821
1504,SAS,South Asian,-1.313259646,-0.907722463,1.608222406
1505,SAS,South Asian,-0.978123377,-1.01540245,1.111955902
1506,SAS,South Asian,-0.679103484,0.402935035,0.259579366
1507,SAS,South Asian,-0.614364648,-0.02359537,1.114693509
1508,SAS,South Asian,-1.506226208,-0.146390099,2.146029619
1509,SAS,South Asian,-1.29297381,-0.494789426,0.855134938
1510,SAS,South Asian,-1.606199527,0.073697662,0.941753837
1511,SAS,South Asian,-1.002075454,0.63934095,1.352797238
1512,SAS,South Asian,-1.165118843,-0.008195588,0.75299303
1513,SAS,South Asian,-0.919220952,0.519683632,0.945859058
1514,SAS,South Asian,-0.865817378,-0.884096341,0.428548607
1515,SAS,South Asian,-0.882483843,-0.796650539,1.037201511
1516,SAS,South Asian,-1.439635023,-0.443777614,1.681869375
1517,SAS,South Asian,-0.81641359,-0.421356432,1.200203922
1518,SAS,South Asian,-0.027543952,-1.302991372,-0.063838542
1519,SAS,South Asian,-0.725216512,0.108363534,1.265487372
1520,SAS,South Asian,-0.830622821,0.732272205,0.126374849
1521,SAS,South Asian,-1.189673676,0.128977608,0.481620484
1522,SAS,South Asian,-0.390385755,-0.063081524,0.573644503
1523,SAS,South Asian,-1.37740869,-0.858729826,0.877159899
1524,SAS,South Asian,-0.546652769,0.168633085,1.436613553
1525,SAS,South Asian,-1.09742611,-0.786081081,0.337706814
1526,SAS,South Asian,-1.393184776,-1.441794365,0.717524932
1527,SAS,South Asian,-1.090720047,0.675416193,1.263536816
1528,SAS,South Asian,-1.468111413,-0.799540981,1.026308523
1529,SAS,South Asian,-0.414193457,-0.17153405,0.983780687
1530,SAS,South Asian,-0.585355991,-1.26448796,0.780731943
1531,SAS,South Asian,-1.073509301,0.155140254,0.584626456
1532,SAS,South Asian,-1.253566832,-0.482435236,1.479074432
1533,SAS,South Asian,-1.345406845,-0.1479653,0.919703753
1534,SAS,South Asian,-1.014102802,0.50167617,1.00478353
1535,SAS,South Asian,-1.068703132,-0.107300987,0.792790615
1536,SAS,South Asian,-0.771565692,-0.165254835,0.735795124
1537,SAS,South Asian,-1.067480621,-0.13272117,1.109766639
1538,SAS,South Asian,-1.761676559,-0.441798173,1.441857033
1539,SAS,South Asian,-1.005445644,0.076171389,1.387183041
1540,SAS,South Asian,-0.527348659,-0.359738827,0.555499743
1541,SAS,South Asian,-0.543592362,-0.722829712,1.252332739
1542,SAS,South Asian,-0.472452617,0.441540386,1.040432919
1543,SAS,South Asian,-1.186106165,0.427870803,1.693212169
1544,SAS,South Asian,-1.283827033,-0.727441619,1.0495015
1545,SAS,South Asian,-0.654894262,0.294496807,0.761799829
1546,SAS,South Asian,-1.247778776,-0.11244819,0.430543002
1547,SAS,South Asian,-0.90844107,-0.95761445,1.016474202
1548,SAS,South Asian,-1.378483809,-0.179111306,0.744911138
1549,SAS,South Asian,-1.21978189,-0.34790464,0.50027849
1550,SAS,South Asian,-0.524601423,0.584447263,1.673877331
1551,SAS,South Asian,-1.055135858,-1.411681132,0.453029376
1552,SAS,South Asian,-0.833320763,-0.135496032,1.584004118
1553,SAS,South Asian,-1.058561829,0.092777986,1.300007514
1554,SAS,South Asian,-0.951389052,0.051121205,0.463411429
1555,SAS,South Asian,-0.970668974,-0.296320266,1.287334886
1556,SAS,South Asian,-0.853197396,-1.059530473,0.452267521
1557,SAS,South Asian,-1.030187621,-0.238072624,0.913714598
1558,SAS,South Asian,-0.625419038,-0.074267705,1.630341638
1559,SAS,South Asian,-0.836388207,-1.116605421,1.751621319
1560,SAS,South Asian,-1.168532303,-0.735844422,1.57747693
1561,SAS,South Asian,-0.61617497,-0.620034975,0.675106445
1562,SAS,South Asian,-0.557598135,-0.474241834,0.746877877
1563,SAS,South Asian,-1.189490964,-0.239795548,0.802698396
1564,SAS,South Asian,-1.240243612,-0.878980692,1.560142466
1565,SAS,South Asian,-0.970477129,0.874468428,1.255661562
1566,SAS,South Asian,-0.725659608,-0.30202829,0.543926818
1567,SAS,South Asian,-1.320808822,0.195741487,1.633998284
1568,SAS,South Asian,-1.248728796,-0.005071281,0.853369067
1569,SAS,South Asian,-1.112864632,-0.605424716,0.854045016
1570,SAS,South Asian,-1.109076453,-1.155942762,0.933681766
1571,SAS,South Asian,-1.198924997,0.153250916,1.240420108
1572,SAS,South Asian,-0.843067275,0.30425336,-0.005823607
1573,SAS,South Asian,-1.064578868,-0.33664325,-0.785883692
1574,SAS,South Asian,-1.003592412,0.212677506,0.900394692
1575,SAS,South Asian,-1.370149563,-1.120526847,1.424724054
1576,SAS,South Asian,-0.942686458,-0.671118532,-0.564631535
1577,SAS,South Asian,-1.086623134,-0.378004606,0.505975318
1578,SAS,South Asian,-0.837492633,0.63273685,1.257369023
1579,SAS,South Asian,-1.046017377,-0.164959307,1.081125205
1580,SAS,South Asian,-1.301926184,0.108728189,0.479504361
1581,SAS,South Asian,-1.481189197,0.674896275,1.668316222
1582,SAS,South Asian,-0.661702514,0.156960478,1.726817979
1583,SAS,South Asian,-1.029916046,-0.423516012,0.932041959
1584,SAS,South Asian,-0.810913582,-0.547819412,0.35808946
1585,SAS,South Asian,-1.103816119,-0.625451898,0.955963192
1586,SAS,South Asian,-1.27378693,0.215029724,1.190939461
1587,SAS,South Asian,-0.8361214,-0.577065137,1.334844606
1588,SAS,South Asian,-0.284107682,-0.676198551,0.8329683
1589,SAS,South Asian,0.504373275,-0.181045002,1.083376119
1590,SAS,South Asian,-1.153504328,-0.318531543,0.225680197
1591,SAS,South Asian,-1.09727938,-0.215116661,1.418312236
1592,SAS,South Asian,-1.129265126,-0.836020501,1.269935358
1593,SAS,South Asian,-1.087547859,-0.138962518,0.929691699
1594,SAS,South Asian,-0.699897903,0.343291077,0.492979539
1595,SAS,South Asian,-1.093757223,-0.182705369,0.450544128
1596,SAS,South Asian,-1.22545983,0.36238496,0.363507955
1597,SAS,South Asian,-0.198834344,-0.632615564,0.759486926
1598,SAS,South Asian,-1.152558887,-0.232341528,0.701493269
1599,SAS,South Asian,-0.273848302,-0.422168645,1.724569944
1600,SAS,South Asian,-1.311479813,-0.684562636,0.375312973
1601,SAS,South Asian,-0.972683171,-0.967336968,0.374729988
1602,SAS,South Asian,-1.08698328,-0.182197212,0.85110739
1603,SAS,South Asian,-0.50145835,-0.113401913,1.325982818
1604,SAS,South Asian,-1.681778548,-1.05837874,-0.075212371
1605,SAS,South Asian,-1.201110947,-0.257695882,0.413710606
1606,SAS,South Asian,-0.66693403,0.22223521,0.827782939
1607,SAS,South Asian,-0.834018744,-0.262970918,0.345699263
1608,SAS,South Asian,-0.997765745,0.044499339,0.637181347
1609,SAS,South Asian,-0.206839525,-0.260873327,0.823106925
1610,SAS,South Asian,-1.650834087,-0.240822107,0.598231328
1611,SAS,South Asian,-0.729224736,-0.355267935,1.395916503
1612,SAS,South Asian,-1.253692365,0.370918139,-0.183947969
1613,SAS,South Asian,-1.629941883,0.102953376,1.315036036
1614,SAS,South Asian,-0.824350056,-0.588342696,0.914054116
1615,SAS,South Asian,-2.148568484,0.264776086,0.934735549
1616,SAS,South Asian,-1.555679507,0.14077862,0.823730332
1617,SAS,South Asian,-1.181959514,-0.503138933,0.876113583
1618,SAS,South Asian,-1.199767861,0.218732094,0.846309412
1619,SAS,South Asian,-1.096974322,0.948292518,0.653072305
1620,SAS,South Asian,-1.101130436,0.430234354,1.022191912
1621,SAS,South Asian,-0.685879398,0.732560892,0.515328625
1622,SAS,South Asian,-1.571178978,0.644994771,1.296343775
1623,SAS,South Asian,-1.469889173,1.481691893,1.287137978
1624,SAS,South Asian,-0.459213884,-1.247101758,0.97624235
1625,SAS,South Asian,-0.82237873,-0.440082008,1.550183308
1626,SAS,South Asian,-0.283002482,-1.401284878,1.176889557
1627,SAS,South Asian,-1.016612471,-0.692989062,0.675860301
1628,SAS,South Asian,-0.718734126,-0.650700207,1.136211418
1629,SAS,South Asian,-1.094427684,-0.903629672,0.951472815
1630,SAS,South Asian,-1.163699559,0.291864523,1.295917032
1631,SAS,South Asian,-0.933930581,-0.910348587,1.19140411
1632,SAS,South Asian,-1.682267746,-0.338882468,0.650808155
1633,SAS,South Asian,-1.144546664,-0.736884106,0.422167804
1634,SAS,South Asian,-1.233618208,0.018708446,1.842660502
1635,SAS,South Asian,-1.697194954,0.554427922,0.487822026
1636,SAS,South Asian,-0.905714136,0.006515855,1.094583831
1637,SAS,South Asian,-1.10883607,0.299406605,1.256071845
1638,SAS,South Asian,-0.966291002,-0.595265403,0.390294
1639,SAS,South Asian,-1.166929496,-0.57191511,0.05179766
1640,SAS,South Asian,-0.349851213,0.134778489,0.147651507
1641,SAS,South Asian,-0.524220977,0.381918157,0.184347486
1642,SAS,South Asian,-1.554312635,-0.559063081,0.685166706
1643,SAS,South Asian,-0.398401883,-0.139500207,1.010634838
1644,SAS,South Asian,-0.744930618,-0.298210891,0.328846576
1645,SAS,South Asian,-1.312799902,-0.767118464,0.361380326
1646,SAS,South Asian,-0.942561743,-0.730424762,0.784605369
1647,SAS,South Asian,-1.266129286,-0.546405426,0.778592352
1648,SAS,South Asian,-0.758362775,-0.990406311,0.796391707
1649,SAS,South Asian,-1.067856253,-0.400371345,0.328559342
1650,SAS,South Asian,-0.696663079,-0.485975059,0.641620939
1651,SAS,South Asian,-0.626487461,0.192921219,0.439804681
1652,SAS,South Asian,-0.607622238,-0.224929517,0.645151044
1653,SAS,South Asian,-1.003088991,-0.590910369,1.670009311
1654,SAS,South Asian,-1.144550658,-0.842464372,-0.219615477
1655,SAS,South Asian,-1.411871362,-0.217906301,0.824130146
1656,EUR,European,-1.884765513,-2.337158665,-1.007445373
1657,EUR,European,-2.056303712,-2.988654095,-0.480248109
1658,EUR,European,-1.743839905,-2.820215771,-0.262439134
1659,EUR,European,-2.058666927,-2.300232358,-1.145873882
1660,EUR,European,-1.945383646,-2.50306958,-1.523356147
1661,EUR,European,-1.848049561,-2.701283167,-1.370106955
1662,EUR,European,-1.500079722,-2.831420883,-0.004122245
1663,EUR,European,-2.275387153,-2.850493506,-1.509210249
1664,EUR,European,-1.938755899,-2.240678947,-1.069613149
1665,EUR,European,-1.915442474,-2.436533196,-0.548659148
1666,EUR,European,-2.065223383,-2.913699993,-1.006420115
1667,EUR,European,-2.574373729,-2.197217532,-0.717945105
1668,EUR,European,-2.19738245,-2.670456924,-1.168080106
1669,EUR,European,-1.992969728,-2.936879404,-1.16416534
1670,EUR,European,-2.048735993,-2.682919358,-0.41640479
1671,EUR,European,-1.866645746,-2.438575631,-1.814511924
1672,EUR,European,-2.036189638,-1.829035378,-0.977040558
1673,EUR,European,-1.565049741,-2.169822025,-0.326144197
1674,EUR,European,-2.15597125,-2.475109752,-1.66109331
1675,EUR,European,-1.859356302,-2.438118756,-1.233411737
1676,EUR,European,-2.140930559,-2.387790762,-0.767111845
1677,EUR,European,-2.307889786,-2.358384696,-1.181995567
1678,EUR,European,-2.039363212,-2.135467454,-1.69200161
1679,EUR,European,-1.807451627,-2.121591127,-1.287130587
1680,EUR,European,-1.66240024,-1.825629657,-0.916398109
1681,EUR,European,-1.78418914,-2.681932406,-0.335779841
1682,EUR,European,-1.915167217,-2.813623017,-1.578423002
1683,EUR,European,-2.083532493,-2.076210981,-0.335842913
1684,EUR,European,-1.864533459,-2.120838899,0.197221636
1685,EUR,European,-1.815545606,-2.781315248,-0.77531574
1686,EUR,European,-1.470457623,-2.138646303,-0.440782582
1687,EUR,European,-2.224802725,-2.198134696,-1.01625853
1688,EUR,European,-1.627542394,-2.612175769,-0.323092999
1689,EUR,European,-1.9669168,-2.294805024,-0.950717654
1690,EUR,European,-1.952394899,-2.419771489,-1.511008833
1691,EUR,European,-2.08062638,-2.127098826,-0.65792283
1692,EUR,European,-1.623831865,-2.68766713,-0.811237928
1693,EUR,European,-1.861979457,-2.73044528,-0.422942558
1694,EUR,European,-1.637576659,-2.867836388,-1.560715043
1695,EUR,European,-1.462250447,-2.065246226,0.115267391
1696,EUR,European,-1.663884159,-2.599637512,-0.355709272
1697,EUR,European,-1.598474985,-3.029834845,-0.866297963
1698,EUR,European,-2.124014556,-2.454953344,-1.260445122
1699,EUR,European,-1.6154819,-2.570703742,-0.19577923
1700,EUR,European,-1.895943636,-2.433179848,-1.762864721
1701,EUR,European,-1.991107341,-2.900276089,-0.745193702
1702,EUR,European,-1.969404855,-2.330218188,-0.860196585
1703,EUR,European,-1.900556738,-1.953496659,-1.377757632
1704,EUR,European,-2.011794098,-2.343890141,-0.8558406
1705,EUR,European,-1.679558255,-2.901124967,-1.305751494
1706,EUR,European,-0.980946774,-2.714557614,0.432749001
1707,EUR,European,-1.704911799,-2.555000354,-1.777573792
1708,EUR,European,-2.133167656,-1.725701788,-0.660777041
1709,EUR,European,-2.362437492,-2.916736492,-1.345180724
1710,EUR,European,-1.598597356,-1.857432885,-1.567131261
1711,EUR,European,-1.751852263,-2.551614853,0.230064339
1712,EUR,European,-1.625101085,-2.595111889,-0.297163052
1713,EUR,European,-1.827528773,-2.445389123,-0.345880336
1714,EUR,European,-1.337796408,-2.547462614,-1.301228748
1715,EUR,European,-1.905067759,-2.455679203,-0.649067019
1716,EUR,European,-2.27682727,-2.161839598,0.123314622
1717,EUR,European,-1.974662074,-1.864223613,-0.942323198
1718,EUR,European,-1.865266528,-2.981428069,-0.607344406
1719,EUR,European,-1.742443249,-2.025797219,-1.402070318
1720,EUR,European,-2.21916198,-2.581540515,-1.09891702
1721,EUR,European,-1.26323455,-1.976211445,-0.936153953
1722,EUR,European,-1.641997399,-2.400318062,-1.11987027
1723,EUR,European,-1.716000362,-1.899097797,-0.358434219
1724,EUR,European,-2.039392287,-2.030968058,-1.303476604
1725,EUR,European,-1.747047969,-2.811217316,-0.535209093
1726,EUR,European,-1.788722471,-1.4169785,0.317548052
1727,EUR,European,-1.740891336,-1.851951959,-0.467559301
1728,EUR,European,-1.956140788,-2.440511139,-1.981747176
1729,EUR,European,-1.975191041,-2.494874514,-0.544861235
1730,EUR,European,-1.281483732,-2.091783176,-0.500947726
1731,EUR,European,-1.242474096,-2.393561477,0.186522542
1732,EUR,European,-2.381390217,-1.962736664,0.080620154
1733,EUR,European,-1.300426899,-2.542437236,-0.455573131
1734,EUR,European,-1.91808298,-1.890008984,-1.479999206
1735,EUR,European,-2.263914719,-1.753859546,-1.806707651
1736,EUR,European,-1.319621341,-3.193653387,-1.36085275
1737,EUR,European,-1.710217779,-2.39825118,-2.283116059
1738,EUR,European,-1.845109511,-3.072972133,-1.163091016
1739,EUR,European,-2.330493567,-1.754154829,-0.571373249
1740,EUR,European,-2.153636511,-2.143920167,-0.530457404
1741,EUR,European,-1.845980481,-1.966765342,-0.225776853
1742,EUR,European,-1.235079593,-2.301160435,-0.415540785
1743,EUR,European,-1.929996401,-2.355672774,-1.285547738
1744,EUR,European,-2.210370005,-2.710459331,-1.137480218
1745,EUR,European,-1.972664251,-2.739048157,-1.275593982
1746,EUR,European,-1.479672611,-2.447524306,-0.571234278
1747,EUR,European,-1.471724776,-2.745606842,-0.205813751
